,Rshift,20241220_094408_973
0,-27.28431624923972,14.952291666666497
1,-24.137810440559743,12.63562499999989
2,-20.992855305911224,11.743958333333467
3,-17.849449699264277,4.102291666667043
4,-14.709577990190768,32.18562500000007
5,-11.570259296931825,-16.90604166666617
6,-8.432485724277697,18.12729166666668
7,-5.297247424298958,19.92729166666686
8,-2.163550990117585,41.3272916666665
9,0.9686047153885033,9.452291666666497
10,4.098230996806874,-22.222708333333685
11,7.226319793020991,0.3689583333334667
12,10.351883377225125,41.75229166666668
13,13.47690108550667,-18.36437500000011
14,16.599396813964887,42.41062499999953
15,19.71937314585023,27.935625000000073
16,22.838806501711186,216.018958333334
17,25.95572368194708,216.66895833333365
18,29.070127261761424,187.27729166666631
19,32.18399075351902,192.6356249999999
20,35.29534385461391,174.518958333334
21,38.40517363784589,140.91062499999953
22,41.51249719788232,196.2106249999997
23,44.61928418112446,181.2106249999997
24,47.72258507542738,201.5856249999997
25,50.82535162225085,181.86062499999935
26,53.926601392168415,158.34395833333383
27,57.02437225535298,141.54395833333365
28,60.12063048208482,118.15229166666631
29,63.215377180019566,124.53562499999953
30,66.30959363994587,142.0772916666665
31,69.40034041471665,209.15229166666631
32,72.48860070466732,171.0106249999999
33,75.57731329740307,145.66895833333365
34,78.66256333475965,181.24395833333347
35,81.74631037256418,141.0856249999997
36,84.82855550884238,141.50229166666668
37,87.90929984055099,148.11062499999935
38,90.98756809333871,119.69395833333328
39,94.06433868236475,164.768958333334
40,97.1405881209893,145.41895833333365
41,100.21339123894579,153.84395833333383
42,103.28470091617095,163.4606249999997
43,106.35354424187857,172.11062499999935
44,109.42187077517436,142.25229166666668
45,112.48676102238159,143.85229166666704
46,115.55113664681949,202.10229166666704
47,118.61402520538982,195.79395833333365
48,121.67445614213274,156.2606249999999
49,124.73243195142234,189.86895833333347
50,127.78989651750489,184.28562499999953
51,130.84490905385366,149.80229166666686
52,133.89844180364437,148.16062499999953
53,136.94952655484522,179.94395833333328
54,139.9991346065499,147.61895833333347
55,143.04726703056593,164.2022916666665
56,146.09295701676533,171.11895833333347
57,149.13717445172796,187.16895833333365
58,152.18088734856704,158.7606249999999
59,155.22216241584337,181.2606249999999
60,158.26003610937104,206.56895833333328
61,161.29740892735327,231.41062499999953
62,164.33331545412594,206.68562500000007
63,167.36679213777288,193.44395833333328
64,170.39880558285302,179.0856249999997
65,173.42839316438452,194.25229166666668
66,176.45652055224213,236.06895833333328
67,179.48318880184246,213.8356249999997
68,182.50936125878457,235.81895833333328
69,185.532152102855,223.768958333334
70,188.5525265301561,278.3356249999997
71,191.57336968606344,250.24395833333347
72,194.59083808475233,224.05229166666686
73,197.60685550341933,266.6522916666663
74,200.6195039541193,247.23562499999935
75,203.6335825290436,210.518958333334
76,206.64429514705586,234.92729166666686
77,209.6516456142998,222.85229166666704
78,212.66042610825713,260.71895833333383
79,215.66584745221635,257.72729166666704
80,218.6688701982906,267.7522916666667
81,221.6704530579928,299.23562499999935
82,224.67155290628202,273.143958333334
83,227.67025864025692,324.67729166666686
84,230.66561774334488,285.3356249999997
85,233.66145185846995,300.9356250000001
86,236.65489724395556,359.1856250000001
87,239.64595629990657,303.84395833333383
88,242.63558452041616,276.5356249999995
89,245.62378293194837,304.143958333334
90,248.60960037381219,329.5106249999999
91,251.59399096676356,326.74395833333347
92,254.57695573333737,373.7106249999997
93,257.5584956950971,323.6522916666663
94,260.5367111357406,379.2606249999999
95,263.51445554100974,361.1272916666667
96,266.4907791062013,372.7022916666665
97,269.4647338389515,425.5772916666665
98,272.4372706690054,481.55229166666686
99,275.40839061015055,591.9272916666669
100,278.3771470222574,774.7439583333335
101,281.34354227106166,1032.4272916666669
102,284.3104189718883,1393.7439583333335
103,287.27304392780604,1879.3272916666665
104,290.2342597498509,2367.8272916666665
105,293.19501284369574,2851.4522916666665
106,296.15435791399693,3309.4439583333333
107,299.11135146313717,3736.385624999999
108,302.06599584060206,4001.7356249999993
109,305.020180602477,4239.668958333334
110,307.97107593352354,4362.410625
111,310.9205709374285,4431.135624999999
112,313.8696088729118,4471.810625
113,316.81630576431763,4508.618958333334
114,319.7616053156739,4498.577291666667
115,322.70362667554014,4563.535625
116,325.6461354188213,4621.143958333334
117,328.5863097684562,4725.727291666667
118,331.5232124643944,4910.593958333333
119,334.4596645888623,5017.110624999999
120,337.3956657948935,5075.602291666668
121,340.32746272332156,5339.452291666667
122,343.2588115920873,5493.893958333334
123,346.18877468724133,5602.385624999998
124,349.1164160675589,5824.327291666667
125,352.0426745233984,6071.710625
126,354.9666149953233,6322.343958333333
127,357.89011098210506,6654.1189583333335
128,360.810356668617,7255.693958333334
129,363.730159822777,7978.252291666666
130,366.64858582226634,8816.893958333334
131,369.5647018076031,9561.352291666668
132,372.47851007211335,10089.135624999999
133,375.3909458601356,7870.210625
134,378.3020101411441,8968.002291666666
135,381.2107718077643,7790.585624999999
136,384.1190964182033,6984.385624999998
137,387.0260524242806,6448.7022916666665
138,389.92977926968416,6210.235625
139,392.8321411918916,6021.3272916666665
140,395.73313915306505,5797.602291666668
141,398.63277411446904,5775.943958333333
142,401.53011802317604,5750.902291666666
143,404.42610172424645,5699.535625
144,407.32072617531486,5680.510624999999
145,410.21306462703984,5630.110624999999
146,413.10404661153893,5515.768958333335
147,415.99274624637286,5596.160625
148,418.88101859200884,5504.185625000001
149,421.7670113614339,5442.352291666668
150,424.6507268069978,5582.610624999999
151,427.534017380677,5512.952291666667
152,430.4150333946642,5537.135624999999
153,433.29377709457617,5522.168958333334
154,436.171174526634,5493.777291666666
