,Rshift,20241220_103000_689
0,-27.28431624923972,-8.749583333333248
1,-24.137810440559743,0.017083333333175688
2,-20.992855305911224,-2.0162499999996726
3,-17.849449699264277,23.79208333333372
4,-14.709577990190768,-15.907916666667006
5,-11.570259296931825,17.017083333333176
6,-8.432485724277697,30.842083333332994
7,-5.297247424298958,8.792083333333721
8,-2.163550990117585,44.017083333333176
9,0.9686047153885033,-13.641249999999673
10,4.098230996806874,-8.657916666667006
11,7.226319793020991,-14.741250000000036
12,10.351883377225125,-7.199583333333976
13,13.47690108550667,3.7670833333331757
14,16.599396813964887,0.8254166666665697
15,19.71937314585023,39.60875000000033
16,22.838806501711186,229.92541666666602
17,25.95572368194708,226.00874999999996
18,29.070127261761424,237.38374999999996
19,32.18399075351902,175.4004166666664
20,35.29534385461391,215.717083333333
21,38.40517363784589,149.07541666666657
22,41.51249719788232,190.05041666666602
23,44.61928418112446,169.092083333333
24,47.72258507542738,196.37541666666675
25,50.82535162225085,162.61708333333354
26,53.926601392168415,199.73375000000033
27,57.02437225535298,153.87541666666675
28,60.12063048208482,125.15875000000051
29,63.215377180019566,145.74208333333354
30,66.30959363994587,123.17541666666602
31,69.40034041471665,176.7754166666664
32,72.48860070466732,176.37541666666675
33,75.57731329740307,159.8504166666662
34,78.66256333475965,117.25041666666675
35,81.74631037256418,169.95041666666657
36,84.82855550884238,154.67541666666602
37,87.90929984055099,154.7837500000005
38,90.98756809333871,130.3337500000007
39,94.06433868236475,159.1587500000005
40,97.1405881209893,160.66708333333372
41,100.21339123894579,147.86708333333354
42,103.28470091617095,161.8504166666662
43,106.35354424187857,148.00041666666675
44,109.42187077517436,152.25874999999996
45,112.48676102238159,173.30041666666602
46,115.55113664681949,134.35875000000033
47,118.61402520538982,122.9754166666662
48,121.67445614213274,201.20041666666657
49,124.73243195142234,152.00874999999996
50,127.78989651750489,185.5337500000005
51,130.84490905385366,146.05041666666602
52,133.89844180364437,179.17541666666602
53,136.94952655484522,128.6587500000005
54,139.9991346065499,152.44208333333336
55,143.04726703056593,201.50041666666675
56,146.09295701676533,150.63374999999996
57,149.13717445172796,190.7837500000005
58,152.18088734856704,171.5837500000007
59,155.22216241584337,178.342083333333
60,158.26003610937104,165.99208333333354
61,161.29740892735327,194.55875000000015
62,164.33331545412594,203.05875000000015
63,167.36679213777288,216.592083333333
64,170.39880558285302,185.3504166666662
65,173.42839316438452,208.64208333333318
66,176.45652055224213,206.86708333333354
67,179.48318880184246,216.67541666666602
68,182.50936125878457,170.30041666666602
69,185.532152102855,258.50874999999996
70,188.5525265301561,259.57541666666657
71,191.57336968606344,229.4587500000007
72,194.59083808475233,206.31708333333336
73,197.60685550341933,252.87541666666675
74,200.6195039541193,241.29208333333372
75,203.6335825290436,227.45041666666657
76,206.64429514705586,218.93375000000015
77,209.6516456142998,240.11708333333354
78,212.66042610825713,263.70041666666657
79,215.66584745221635,229.06708333333336
80,218.6688701982906,259.1087500000003
81,221.6704530579928,299.2337500000003
82,224.67155290628202,280.9837500000003
83,227.67025864025692,279.36708333333354
84,230.66561774334488,296.50874999999996
85,233.66145185846995,294.925416666666
86,236.65489724395556,315.56708333333336
87,239.64595629990657,239.39208333333318
88,242.63558452041616,299.13374999999996
89,245.62378293194837,328.3504166666662
90,248.60960037381219,303.8504166666662
91,251.59399096676356,298.75041666666675
92,254.57695573333737,323.842083333333
93,257.5584956950971,314.45041666666657
94,260.5367111357406,334.1504166666664
95,263.51445554100974,389.94208333333336
96,266.4907791062013,366.25874999999996
97,269.4647338389515,425.80875000000015
98,272.4372706690054,457.3337500000007
99,275.40839061015055,561.88375
100,278.3771470222574,716.9420833333334
101,281.34354227106166,1020.5420833333337
102,284.3104189718883,1360.0170833333332
103,287.27304392780604,1816.6254166666668
104,290.2342597498509,2315.975416666666
105,293.19501284369574,2791.550416666666
106,296.15435791399693,3261.050416666666
107,299.11135146313717,3615.3170833333334
108,302.06599584060206,3903.3587500000003
