,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.4,5681581.61,229027.71,0.26,40.121,50.371,90.148
1,3.56,5982368.13,307749.01,0.23,90.581,79.312,74.337
2,3.828,22322.01,1183.43,0.14,43.22,35.78,80.135
3,4.132,18373.05,1257.13,0.2,46.333,41.134,79.676
4,4.58,3007886.57,192219.82,0.42,73.375,98.77,62.676
5,4.824,23874508.27,1228594.78,0.26,48.559,49.874,97.763
6,5.064,92685.14,6140.99,0.14,46.445,40.289,84.567
7,5.228,424475.13,29075.83,0.16,55.488,53.142,95.347
8,5.356,22889.65,2066.05,0.1,44.535,38.902,79.604
