,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.408,4715251.26,198059.01,0.25,39.391,49.369,90.554
1,3.568,7986978.43,420420.28,0.24,91.004,79.427,73.655
2,4.144,4830.6,573.57,0.18,39.928,30.461,78.233
3,4.548,35295.88,1244.82,0.26,41.552,33.394,79.28
4,4.832,21746626.48,1185607.79,0.28,46.993,49.36,96.286
5,5.076,26151.9,2433.26,0.11,44.037,36.768,80.619
6,5.232,271341.66,18954.89,0.16,53.135,49.878,93.612
7,5.36,10446.39,1109.4,0.1,43.061,36.858,78.491
