,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.404,805162.97,36133.92,0.2,46.082,50.54,96.829
1,3.564,13074393.84,706409.18,0.26,92.743,80.114,71.641
2,4.148,5193.14,628.43,0.11,42.293,32.085,78.351
3,4.576,44370.09,1625.18,0.29,45.218,36.487,79.935
4,4.836,21343757.9,1152046.69,0.26,46.719,49.268,95.929
5,5.076,62376.08,4117.16,0.13,45.808,38.207,82.147
6,5.24,205296.09,14425.55,0.15,51.884,46.344,90.019
7,5.368,7378.13,787.51,0.1,42.961,35.429,77.968
