,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,2.808,73665.35,3443.56,0.14,43.715,43.98,96.831
1,3.4,1093537.48,44407.44,0.26,50.349,58.811,93.79
2,3.564,1478645.3,81317.48,0.22,90.024,79.212,77.149
3,4.132,69578.33,3353.68,0.18,60.738,69.378,79.21
4,4.588,5460614.09,365359.28,0.48,72.624,99.204,59.223
5,4.836,21350132.73,1189935.64,0.24,47.06,49.403,96.348
6,5.072,169735.67,11589.0,0.14,50.518,47.705,90.77
7,5.236,662481.39,44876.31,0.16,55.983,57.346,96.927
8,5.36,51087.06,3937.57,0.12,47.289,45.726,82.378
