,Rshift,20250201_130811_588
0,-27.28431624923972,17.722395833334303
1,-24.137810440559743,-12.23177083333303
2,-20.992855305911224,-9.852604166666424
3,-17.849449699264277,-20.319270833332666
4,-14.709577990190768,39.60989583333412
5,-11.570259296931825,19.522395833333576
6,-8.432485724277697,2.95572916666697
7,-5.297247424298958,-16.031770833333212
8,-2.163550990117585,41.19739583333376
9,0.9686047153885033,6.3473958333343035
10,4.098230996806874,-9.719270833333212
11,7.226319793020991,11.701562500000364
12,10.351883377225125,-22.43177083333285
13,13.47690108550667,24.98489583333412
14,16.599396813964887,-12.448437500000182
15,19.71937314585023,14.180729166667334
16,22.838806501711186,179.0973958333343
17,25.95572368194708,183.14739583333358
18,29.070127261761424,176.55156249999982
19,32.18399075351902,145.50156249999964
20,35.29534385461391,169.95156250000036
21,38.40517363784589,145.50572916666715
22,41.51249719788232,149.2223958333343
23,44.61928418112446,123.74739583333394
24,47.72258507542738,169.86406249999982
25,50.82535162225085,162.38072916666715
26,53.926601392168415,181.63906250000036
27,57.02437225535298,178.46406250000018
28,60.12063048208482,111.2223958333343
29,63.215377180019566,134.81406249999964
30,66.30959363994587,145.05572916666733
31,69.40034041471665,163.58906250000018
32,72.48860070466732,184.67656249999982
33,75.57731329740307,166.5432291666666
34,78.66256333475965,162.07656250000036
35,81.74631037256418,145.40156250000018
36,84.82855550884238,177.6557291666668
37,87.90929984055099,182.90156250000018
38,90.98756809333871,158.06822916666715
39,94.06433868236475,151.51822916666697
40,97.1405881209893,176.5432291666666
41,100.21339123894579,147.9765625
42,103.28470091617095,165.81822916666715
43,106.35354424187857,127.7265625
44,109.42187077517436,149.98489583333412
45,112.48676102238159,160.62656249999964
46,115.55113664681949,206.75572916666715
47,118.61402520538982,142.94739583333376
48,121.67445614213274,188.88072916666715
49,124.73243195142234,157.75572916666715
50,127.78989651750489,180.14739583333358
51,130.84490905385366,169.2890625
52,133.89844180364437,154.83906250000018
53,136.94952655484522,150.63072916666715
