,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.396,162900.15,7242.71,0.19,38.086,48.899,88.611
1,3.556,1323704.24,77281.6,0.32,90.906,79.498,73.117
2,4.588,77675.86,5334.95,0.2,64.064,76.204,93.15
3,4.836,177548.68,12763.69,0.22,47.865,49.66,97.097
4,5.084,3136.46,272.38,0.13,47.08,48.271,97.794
5,5.248,15174.97,1122.34,0.13,50.765,52.586,97.515
6,5.368,7035.71,528.2,0.11,47.252,49.056,98.059
7,5.552,2294.57,174.95,0.13,45.772,46.842,97.973
