,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.388,84326.12,3731.38,0.24,40.076,51.617,86.94
1,3.552,431767.07,22737.38,0.31,88.308,78.645,74.744
2,3.904,605.08,71.37,0.09,30.264,42.353,74.291
3,4.576,2643286.6,177356.64,0.47,72.195,98.825,59.809
4,4.824,163081.59,12096.05,0.17,47.562,49.501,96.88
5,5.072,7336.8,652.92,0.14,44.874,51.001,90.468
6,5.232,52668.86,3664.72,0.15,52.163,57.891,91.438
7,5.352,27445.74,1899.94,0.13,47.737,58.89,90.693
