,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.38,41528.29,1915.48,0.18,49.14,58.868,88.811
1,3.548,113841.42,5568.2,0.29,83.512,76.367,81.116
2,3.864,0.0,0.0,0.07,35.832,41.454,88.062
3,4.576,2959354.21,194204.22,0.66,72.457,98.805,60.163
4,4.82,126306.3,10068.85,0.14,46.985,49.113,96.398
5,5.068,6690.66,727.94,0.14,48.351,51.577,93.007
6,5.232,69633.49,4967.67,0.14,53.785,58.596,92.234
7,5.352,38673.12,2694.66,0.13,52.747,62.946,92.695
