,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.564,2055993.01,116281.17,0.48,92.049,79.82,72.062
1,4.468,4133.42,378.63,0.11,52.765,53.254,96.178
2,4.576,4261.35,392.35,0.11,51.874,52.921,95.988
3,4.696,4424.13,344.0,0.1,51.576,52.357,95.634
4,4.828,163035.37,12240.41,0.18,47.389,49.508,96.676
5,5.092,5662.79,467.34,0.18,48.789,51.881,94.748
6,5.236,5252.55,463.58,0.14,45.587,50.002,94.631
