,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.388,60089.74,2619.56,0.21,46.701,57.216,87.961
1,3.552,234514.21,11093.91,0.32,85.322,77.365,78.512
2,4.056,3261.71,275.97,0.1,40.844,49.737,84.301
3,4.58,3286972.06,225984.81,0.48,72.298,98.984,59.127
4,4.828,140805.47,10504.96,0.16,46.37,49.125,95.586
5,5.08,5880.06,512.47,0.15,41.807,49.841,87.764
6,5.236,44181.21,3136.92,0.15,51.425,57.711,90.376
7,5.36,19704.69,1451.03,0.11,44.647,57.312,87.079
8,5.508,6345.34,360.37,0.14,41.804,48.238,89.869
