,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.396,108975.4,4781.99,0.2,37.74,49.099,87.436
1,3.556,729258.38,38848.39,0.33,89.262,78.94,74.151
2,4.128,1283.21,83.65,0.1,32.193,42.872,90.181
3,4.58,1083059.19,72525.89,0.51,71.798,98.107,62.755
4,4.828,133679.22,9628.04,0.18,45.72,48.876,94.864
5,5.076,1411.52,146.74,0.08,38.319,45.97,90.37
6,5.236,13635.47,964.1,0.14,44.925,51.81,91.828
7,5.36,6342.85,474.54,0.11,39.149,48.267,91.227
