,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.548,2230490.76,106868.99,0.56,91.662,79.751,72.076
1,4.568,181109.9,12339.68,0.44,66.822,90.936,74.623
2,4.816,164597.83,12155.64,0.2,47.121,49.454,96.44
3,5.076,6894.47,512.48,0.21,40.89,49.449,86.654
4,5.224,18125.59,1417.0,0.13,48.006,55.102,89.016
5,5.348,7189.8,605.21,0.11,37.351,49.199,85.497
