,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.56,1536641.73,77955.9,0.48,90.716,79.477,72.827
1,4.024,1712.82,135.54,0.12,30.124,42.817,79.478
2,4.828,102554.06,7364.86,0.24,43.848,48.06,92.426
