,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.56,2088531.61,111842.22,0.48,91.887,79.764,72.301
1,4.824,144332.37,10597.43,0.21,46.33,49.127,95.56
2,5.088,2804.93,242.39,0.16,45.858,49.212,95.449
3,5.232,4426.5,382.87,0.14,45.937,49.773,95.435
