,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.384,112999.04,4892.89,0.22,36.268,48.03,86.666
1,3.548,930969.59,49578.86,0.35,89.649,79.117,73.327
2,4.032,882.86,75.27,0.1,1.698,23.528,34.999
3,4.24,3155.85,146.83,0.19,9.617,30.493,48.733
4,4.576,58589.63,3614.25,0.2,54.055,73.856,79.643
5,4.824,165030.77,11467.44,0.18,46.654,49.301,95.928
6,5.068,15676.71,988.66,0.15,42.078,51.788,86.359
7,5.236,45215.29,3017.39,0.14,51.812,58.774,89.184
8,5.356,22952.62,1512.68,0.13,41.47,55.983,84.716
