,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.564,1862763.71,98137.83,0.48,91.416,79.625,72.59
1,4.468,1644.25,163.43,0.1,45.983,49.174,94.783
2,4.576,2158.65,221.62,0.1,46.257,49.663,94.68
3,4.7,2180.42,188.17,0.12,46.047,49.291,94.426
4,4.828,160887.08,11648.9,0.18,46.974,49.375,96.263
5,5.096,2775.4,220.05,0.14,43.771,48.697,93.602
