,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.396,61859.51,2616.23,0.24,49.782,55.969,94.955
1,3.564,299947.54,16327.65,0.31,88.256,77.816,79.826
2,4.584,2891566.57,197509.16,0.48,72.889,98.814,61.185
3,4.828,132295.72,10442.06,0.14,47.07,49.212,96.401
4,5.076,4483.54,478.77,0.16,51.272,50.053,98.69
5,5.236,31555.22,2337.73,0.16,54.739,56.025,97.393
6,5.356,16410.61,1200.44,0.11,52.012,52.951,98.802
