,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.388,28661.55,1275.53,0.27,60.827,66.008,93.657
1,3.624,2622.77,183.25,0.14,51.677,50.038,99.452
2,3.912,812.51,101.39,0.08,51.86,49.81,96.508
3,4.584,2315008.7,163621.46,0.45,72.948,98.598,61.837
4,4.832,95454.09,7953.91,0.18,45.376,48.563,94.443
5,5.08,17366.39,1403.27,0.15,52.487,54.18,96.662
6,5.24,88190.07,6282.94,0.15,55.0,58.87,94.176
7,5.364,46281.96,3197.48,0.14,55.265,61.128,97.015
