,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.392,93709.29,4160.61,0.24,38.649,49.667,87.852
1,3.556,611687.69,31266.12,0.32,88.739,78.65,75.017
2,3.908,592.65,64.03,0.08,35.509,44.846,84.837
3,4.576,1458124.92,99828.54,0.55,72.034,98.48,61.18
4,4.824,133964.77,9969.13,0.16,45.918,48.957,95.119
5,5.072,2246.43,225.05,0.12,38.588,46.944,87.794
6,5.232,22196.0,1611.33,0.13,48.484,55.35,90.157
7,5.356,10219.34,759.4,0.11,40.003,51.665,87.43
