,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.384,39367.83,1831.58,0.16,40.699,52.747,85.077
1,3.552,790172.0,42050.02,0.33,89.404,79.037,73.66
2,4.576,2124464.42,130866.11,0.69,72.165,98.575,60.706
3,4.824,123468.15,9360.1,0.18,46.189,48.899,95.494
4,5.072,2161.0,254.6,0.14,41.366,47.559,89.025
5,5.232,33382.32,2381.49,0.16,49.212,55.543,90.703
6,5.352,17518.24,1233.16,0.12,42.516,54.233,88.631
