,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.552,1947886.12,106395.6,0.56,91.675,79.847,71.941
1,4.036,2216.88,166.53,0.15,37.357,46.823,79.902
2,4.24,2888.64,143.09,0.16,35.96,45.54,83.068
3,4.572,26153.04,1321.16,0.17,51.678,59.647,89.673
4,4.828,199348.62,13542.68,0.18,47.979,49.732,97.248
5,5.08,39978.96,2310.41,0.16,53.069,58.619,91.504
6,5.24,78721.68,5160.61,0.14,56.737,61.519,91.555
7,5.36,41565.37,2626.83,0.14,51.616,62.871,91.353
