,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.388,124956.9,5538.56,0.21,36.508,48.192,86.838
1,3.548,1161170.82,55094.07,0.35,89.91,79.201,73.061
2,4.228,2246.95,134.43,0.15,-1.872,22.464,37.453
3,4.568,78644.26,5195.57,0.26,58.003,81.937,76.365
4,4.816,177247.84,12596.61,0.19,47.39,49.556,96.695
5,5.064,5542.5,412.02,0.13,35.185,46.285,83.559
6,5.228,20228.92,1416.44,0.14,45.183,53.834,87.644
7,5.348,10392.76,723.29,0.12,34.846,48.856,82.945
