,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.408,104529.58,4717.46,0.2,39.097,49.025,90.031
1,3.568,1238972.35,67603.06,0.33,90.559,79.246,74.093
2,4.096,1435.47,82.38,0.18,48.372,38.261,86.357
3,4.832,154960.25,11006.31,0.22,46.809,49.28,96.058
4,5.076,3668.5,307.79,0.13,49.118,48.497,98.644
5,5.24,17437.05,1219.51,0.14,52.318,53.154,98.261
6,5.36,8748.75,631.63,0.1,49.382,49.727,98.648
