,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.56,2126808.24,99930.59,0.48,91.429,79.674,72.142
1,4.248,3205.59,209.45,0.18,20.863,37.448,69.733
2,4.464,1508.97,152.46,0.08,32.87,44.299,79.702
3,4.576,6582.36,554.17,0.13,36.872,49.472,81.508
4,4.824,159650.97,11799.16,0.24,46.941,49.393,96.244
5,5.088,2449.57,211.63,0.12,34.683,45.281,82.238
6,5.232,1783.77,172.43,0.11,32.775,43.942,82.751
