,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.548,2093770.23,115824.18,0.48,92.064,79.936,71.648
1,4.464,2158.39,208.86,0.12,40.9,48.262,88.626
2,4.572,2199.62,221.36,0.08,41.282,48.334,89.377
3,4.692,1671.15,157.43,0.1,41.168,47.573,89.71
4,4.824,158133.96,11478.36,0.2,46.842,49.332,96.123
5,5.088,3777.65,309.53,0.17,40.708,48.141,89.827
6,5.236,2971.33,271.32,0.11,38.607,46.721,90.17
