,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.556,2276884.99,123856.45,0.53,92.285,80.015,71.441
1,4.576,4699.0,357.52,0.14,38.842,48.451,86.956
2,4.828,157041.06,11320.26,0.18,46.68,49.283,95.967
3,5.088,5274.94,410.8,0.16,40.408,48.508,88.557
4,5.24,6748.86,549.29,0.13,40.955,49.121,89.436
