,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.388,136835.09,5918.96,0.22,38.385,48.963,88.97
1,3.552,1125868.88,61116.59,0.32,90.416,79.275,73.83
2,4.236,2826.19,170.66,0.13,48.058,43.376,94.049
3,4.58,145456.39,9719.8,0.22,69.098,84.633,87.975
4,4.828,160393.32,11135.85,0.19,46.962,49.34,96.193
5,5.072,5032.61,397.45,0.16,48.178,48.944,98.133
6,5.236,20192.23,1411.19,0.13,51.908,53.529,97.628
7,5.356,9710.74,686.51,0.12,48.383,49.856,98.325
8,5.54,1981.55,149.5,0.16,46.05,46.6,98.122
