,peak_rt,integral,peak_height,peak_width,Product,SM,TMB
0,3.552,2168723.58,110742.0,0.49,91.856,79.906,71.574
1,4.464,1898.84,189.54,0.1,34.41,45.387,80.557
2,4.572,2097.75,210.06,0.1,35.753,45.981,83.1
3,4.688,1674.4,156.68,0.1,36.538,45.654,84.915
4,4.824,155678.9,11506.23,0.19,46.856,49.352,96.107
5,5.088,3001.57,250.2,0.15,37.258,46.437,86.517
6,5.232,1892.98,177.51,0.12,35.38,44.933,87.254
